Personnel No.,Entry,Action type,Personnel Subarea,Personnel Area,Chngd on,Reason for action,Leaving date,Cost Ctr,Cost Center,Functional Area,Gender Key,Birth date,Job
60004302,2016-10-03,30 Termination,Fletcher,US-NC-Fletcher-CAS Inc.,2017-08-11,V9 Job dissatisfaction,2017-08-11,1862351,QA ADMINISTRATION,,Male,1963-09-26,Quality Engineer
60004306,2016-10-03,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-10-08,161150,Bracketing,,unknown,,Temporary / Contingent
60004312,2016-10-17,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA Prod,2017-03-13,I3 Performance,2017-03-10,999HR,HR Dummy-CoCd515 Emp,,Female,1994-02-18,Sales Associate - SIBP
60004313,2016-10-05,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,I5 Excessive absenteeism,2017-05-29,12250,MV Pass/LT F.F.,,Male,1994-03-06,
60004314,2016-10-03,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-10-02,T5 End of intership,2017-09-29,214-219,Plant IE,,Male,1990-12-02,Intern/Student Program - Technical
60004324,2016-10-03,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-01-04,T5 End of intership,2017-01-03,214-K058,GHPP,,Male,1993-12-18,Intern/Student Program - Technical
60004326,2017-04-25,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-05-05,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004327,2017-06-29,30 Termination,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-09-13,V0 Resignation unknown/Other,2017-09-13,54-1202,Prodn Line Cost Coll,,Female,1994-07-01,Manufacturing Associate I
60004331,2016-09-28,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-05-10,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004333,2016-09-28,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-04-27,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004335,2016-09-28,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-04-23,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004338,2016-09-28,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-05-30,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004341,2016-10-03,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-03-24,V5 Job abandonment,2017-03-24,214-K073,Variable Maintenance,,Male,1967-04-22,Sr Manufacturing Engineer
60004346,2017-02-06,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-27,I4 Failed probation period,2017-07-25,12260,MV PII Truck Curing,,Male,1976-04-26,Press Operator MVN-215
60004349,2016-10-06,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-01-15,12260,MV PII Truck Curing,,Male,1995-01-03,Press Operator MVN-112
60004355,2016-10-05,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-10-09,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60004356,2016-10-06,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-10-08,161150,Bracketing,,unknown,,Temporary / Contingent
60004359,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-09-13,V3 Accepted other employment,2017-09-01,80660,Tire Building,,Male,1977-07-18,Tire Builder Operator SMT-004
60004371,2016-11-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,I5 Excessive absenteeism,2017-04-04,22070,MV CF Pass Curing,,Male,1997-09-12,
60004372,2016-09-09,32 Termination external,Barnsville,US-GA-Barnsville-CTNA Aldora,,V0 Resignation unknown/Other,2017-02-19,18390,AD Direct Cabling,,Female,1964-05-13,Temporary / Contingent
60004373,2016-09-19,32 Termination external,Barnsville,US-GA-Barnsville-CTNA Aldora,,V0 Resignation unknown/Other,2017-01-04,18350,AD Weaving - Plant 2,,Male,1989-12-31,Temporary / Contingent
60004375,2016-10-03,32 Termination external,Culpeper,US-VA-Culpeper-CAS Inc.,,V0 Resignation unknown/Other,2017-02-23,163144,MKxxE Machining,,unknown,1980-01-01,Temporary / Contingent
60004377,2016-10-06,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-01-09,I4 Failed probation period,2017-01-04,214-K061,XL3 Fuel Rail,,Female,1995-02-10,Production Associate
60004378,2016-10-31,32 Termination external,Culpeper,US-VA-Culpeper-CAS Inc.,,V0 Resignation unknown/Other,2017-01-03,163144,MKxxE Machining,,Female,1970-01-01,Temporary / Contingent
60004379,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-03-14,V0 Resignation unknown/Other,2017-03-10,80660,Tire Building,,Male,1971-10-13,Tire Builder Operator SMT-004
60004381,2017-06-26,30 Termination,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-09-14,I5 Excessive absenteeism,2017-09-13,54-1202,Prodn Line Cost Coll,,Female,1998-08-12,Manufacturing Associate I
60004383,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-01-01,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004384,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-08-03,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004385,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-03-27,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004386,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-09-11,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004388,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-04-18,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004393,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-01-14,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004394,2016-10-04,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-01-25,54-4362,COM Recv / Frt / Dut,,unknown,,Temporary / Contingent
60004396,2016-10-07,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-21,161158,Fin. Ably MK25E MOD7,,unknown,,Temporary / Contingent
60004407,2016-10-03,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-04-13,1862177,PRODUCTION ADMIN,,unknown,,
60004408,2016-10-03,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-04-20,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004419,2016-10-05,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-05-14,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004427,2011-05-16,30 Termination,Montvale,"US-NJ-Montvale CT NA, Inc.",2017-07-24,VE End of assignment,2017-07-31,99939,HQ-ContiTech Reb B-K,,Female,1984-09-21,Lead Talent Dev Specialist
60004435,2016-10-12,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-01-05,2301202030,Ext Mat Prep Labor A,,Male,1970-01-01,Temporary / Contingent
60004438,2016-10-12,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-01-10,2301203030,BM Machine&Proctect,,Male,1970-01-01,Temporary / Contingent
60004440,2016-10-12,32 Termination external,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-01-01,12250,MV Pass/LT F.F.,,Male,1996-04-21,
60004443,2016-10-14,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-05-08,2301203040,Weld-Perif/Frimo/KLN,,Male,1970-01-01,Temporary / Contingent
60004444,2016-10-14,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-03-16,2301203050,EBA2 Crush ring ass.,,Male,1970-01-01,Temporary / Contingent
60004446,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-04-12,I5 Excessive absenteeism,2017-04-02,80660,Tire Building,,Female,1992-12-14,Tire Builder Operator SMT-004
60004452,2016-10-07,32 Termination external,Barnsville,US-GA-Barnsville-CTNA Aldora,,V0 Resignation unknown/Other,2017-01-16,18390,AD Direct Cabling,,Male,1972-12-28,Temporary / Contingent
60004454,2016-10-05,32 Termination external,Barnsville,US-GA-Barnsville-CTNA Aldora,,V0 Resignation unknown/Other,2017-04-06,18390,AD Direct Cabling,,Male,1982-09-18,Temporary / Contingent
60004455,2016-10-17,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-08-11,V3 Accepted other employment,2017-08-11,564404,AR AHN,,Male,1994-07-19,Finance Associate
60004456,2016-09-26,32 Termination external,Barnsville,US-GA-Barnsville-CTNA Aldora,,V0 Resignation unknown/Other,2017-02-15,18570,AD Shipping and Whse,,Male,1997-06-22,Temporary / Contingent
60004459,2016-10-24,30 Termination,AH-S.PT-Holding,US-MI-AH-South-CAS,2017-04-07,T5 End of intership,2017-04-07,205-J112,P ES MPA NA,,Male,1995-08-29,Intern/Student Program - Technical
60004460,2016-10-24,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-05-19,T5 End of intership,2017-05-19,999HR,HR Dummy-CoCd515 Emp,,Female,1994-09-01,Intern/Student Program - Non Technical
60004464,2016-10-13,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-02-16,12260,MV PII Truck Curing,,Male,1996-10-13,Press Operator MVN-112
60004467,2016-10-17,30 Termination,"IN, Indianapoli",US-All-Best Drive,2017-08-03,V3 Accepted other employment,2017-07-25,98011,BD Indianapolis,,Female,1972-10-03,Accounting Assistant I
60004468,2016-10-17,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-01-16,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60004469,2016-10-13,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-10-15,161148,Pre Assembly,,unknown,,Temporary / Contingent
60004471,2016-10-10,30 Termination,Fletcher,US-NC-Fletcher-CAS Inc.,2017-07-06,V0 Resignation unknown/Other,2017-06-30,1862177,PRODUCTION ADMIN,,Male,1996-10-14,Machine Operator
60004477,2016-10-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-02-13,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60004483,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-03-06,V8 Relocation,2017-02-17,80660,Tire Building,,Male,1965-04-17,Tire Builder Operator SMT-004
60004490,2016-10-17,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-10-11,12250,MV Pass/LT F.F.,,Female,1994-08-19,
60004507,2016-10-17,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-28,I2 Disciplinary action,2017-06-27,31085,MV Autopallet CVT,,Male,1997-07-21,Packaging Operator MVN-002
60004509,2016-10-17,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-21,I2 Disciplinary action,2017-08-17,12570,MV Shipping and Whse,,Male,1978-09-14,Truck Operator MVN-002
60004513,2016-10-10,30 Termination,Detroit,US-MI-Detroit-Best Drive,2017-03-09,T3 Higher pay higher respons.,2017-03-03,98006,BD Sales Detroit,,Male,1995-06-08,Service Tech I
60004517,2016-10-24,30 Termination,AH-S.CA-Inc.,US-MI-AH-South-CAS,2017-06-15,VB Non-work related,2017-06-14,205-I817,I ID RD Cross PDC SW,,Male,1957-07-05,Sr Staff Software Engineer
60004519,2016-10-10,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-02-14,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004529,2017-03-13,30 Termination,Fletcher,US-NC-Fletcher-CAS Inc.,2017-03-23,I4 Failed probation period,2017-03-14,1862177,PRODUCTION ADMIN,,Female,1988-09-02,Material Handler
60004531,2016-10-13,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-02-16,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004532,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-02-02,V5 Job abandonment,2017-01-31,80660,Tire Building,,Female,1976-10-02,Tire Builder Operator SMT-004
60004534,2016-10-13,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-05-15,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004535,2016-10-11,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-01-27,161159,Fin. Ably MK100 MOD9,,unknown,,
60004536,2016-10-17,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-04-12,V9 Job dissatisfaction,2017-03-17,80660,Tire Building,,Male,1969-07-02,Tire Builder Operator SMT-004
60004540,2016-10-24,30 Termination,AH-S.PT-Holding,US-MI-AH-South-CAS,2017-08-07,T5 End of intership,2017-05-05,205-J114,P ES ECU Design 1,,Male,1995-10-23,Intern/Student Program - Technical
60004542,2017-01-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-04,I2 Disciplinary action,2017-04-02,12030,MV Mixing,,Male,1980-11-18,Mixer Machine Operator MVN-209
60004547,2016-10-27,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-04-03,T5 End of intership,2017-01-03,564590,KAM - Ford,GA,Male,1994-08-12,Intern/Student Program - Non Technical
60004548,2016-10-20,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-03-17,V0 Resignation unknown/Other,2017-03-15,214-K061,XL3 Fuel Rail,,Male,1971-06-18,Production Associate
60004549,2016-10-20,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-02-10,I4 Failed probation period,2017-01-31,214-K061,XL3 Fuel Rail,,Male,1963-10-19,Production Associate
60004550,2016-10-20,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-02-15,I4 Failed probation period,2017-02-09,214-958,Deka Rail,,Female,1971-01-01,Production Associate
60004552,2016-10-20,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-02-09,I4 Failed probation period,2017-01-31,214-K061,XL3 Fuel Rail,,Male,1963-10-19,Production Associate
60004555,2016-10-20,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-02-15,I4 Failed probation period,2017-02-06,214-K063,GHPP Components,,Male,1992-03-18,Production Associate
60004564,2016-10-18,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-01-04,161157,Fin. Ably MK25E MOD6,,unknown,,Temporary / Contingent
60004568,2016-10-11,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-05-20,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004571,2017-04-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-05-06,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004580,2017-07-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-08-08,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004581,2017-01-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-03-02,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004587,2016-10-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-02-15,12270,MV Truck F.F.,,Male,1996-12-31,
60004589,2016-10-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-07-25,12730,MV Gen Maint,,Male,1954-07-12,
60004590,2016-10-24,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-05-05,761175,EAS Production,,unknown,,Temporary / Contingent
60004591,2016-10-19,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-10-18,T5 End of intership,2017-10-16,214-251,Quality &Reliability,GA,Male,1989-05-20,Intern/Student Program - Technical
60004596,2016-10-17,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-05-28,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004598,2016-10-17,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-04-24,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004601,2016-10-17,32 Termination external,Culpeper,US-VA-Culpeper-CAS Inc.,,V0 Resignation unknown/Other,2017-01-31,163144,MKxxE Machining,,Female,1970-01-01,Temporary / Contingent
60004606,2016-10-24,30 Termination,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-01-09,I5 Excessive absenteeism,2017-01-06,54-1202,Prodn Line Cost Coll,,Female,1972-12-17,Manufacturing Associate I
60004609,2016-10-24,30 Termination,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-09-01,V0 Resignation unknown/Other,2017-08-30,54-1202,Prodn Line Cost Coll,,Male,1990-06-27,Manufacturing Associate I
60004614,2016-10-24,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,,V0 Resignation unknown/Other,2017-08-15,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60004615,2016-10-24,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-07-05,T5 End of intership,2017-06-30,1864720,FND Mtrl. Purchasing,,Male,1990-07-07,Intern/Student Program - Non Technical
60004622,2016-10-31,30 Termination,Allentown,US-PA-Allentown-CAS Inc.,2017-05-09,V0 Resignation unknown/Other,2017-05-02,200-5015,Additional Warehouse,,Female,1988-02-12,Packaging
60004623,2016-10-24,30 Termination,Troy CA,US-MI-Troy-CAS Inc.,2017-05-05,T5 End of intership,2017-04-21,205-T500,OES VK(s) Sales+BD,,Male,1995-05-12,Intern/Student Program - Non Technical
60004625,2016-10-31,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-03-07,VT Transf.to other Conti comp.,2017-01-31,564436,S&T SA Proj Design,,Male,1987-12-25,Security Specialist
60004626,2016-10-26,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-08-18,2301203040,Weld-Perif/Frimo/KLN,,Male,1970-01-01,Temporary / Contingent
60004632,2016-10-24,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-04-21,T5 End of intership,2017-04-21,214-251,Quality &Reliability,,Male,1996-07-20,Intern/Student Program - Technical
60004634,2016-10-27,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-01-23,161163,MK25e Valves - ASR,,unknown,,Temporary / Contingent
60004636,2016-10-27,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-04-24,161163,MK25e Valves - ASR,,unknown,,
60004642,2016-10-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-06-25,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004645,2016-10-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-01-17,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004647,2016-10-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-01-04,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004648,2016-10-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-02-23,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60004650,2016-10-18,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,,V0 Resignation unknown/Other,2017-02-02,54-4362,COM Recv / Frt / Dut,,unknown,,Temporary / Contingent
60004656,2016-10-28,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-07-21,12250,MV Pass/LT F.F.,,Male,1998-05-27,Rework/Repair Operator Final Finish MVN-
60004660,2016-10-31,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V3 Accepted other employment,2017-04-21,12240,MV Pass/LT Curing,,Male,1982-05-01,
60004661,2016-10-31,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,T6 End of work contract,2017-05-14,22070,MV CF Pass Curing,,Male,1995-04-26,
60004664,2016-10-31,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-05-08,12570,MV Shipping and Whse,,Male,1974-06-26,
60004665,2017-03-03,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-05-14,12240,MV Pass/LT Curing,,Male,1978-05-22,
60004667,2016-10-31,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-21,V3 Accepted other employment,2017-08-20,12730,MV Gen Maint,,Male,1993-05-15,Maintenance Technician MVN-131
60004674,2016-11-01,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-02,161159,Fin. Ably MK100 MOD9,,unknown,,
