Auto req ID,Country,Continental Location,Division,Cost Center,Job Title,Business Unit,Internal Position Title,Salary Classification,Salary Type,Current Req Status,Recruiter GID,ePR Approved,Date Open,Written Offer Accepted,Days On Hold,Days Open,Date Closed,Date Canceled,Started/Hired,No. of Positions,Positions Remaining,Original,Job Type,Date on Hold,Date Req Posted,Salary classification for internal posting
53697BR,US,Dearborn CoDrive,Powertrain,219­Q004,Software Engineering Manager,Hybrid Electric Vehicles (HEV),Software Engineering Manager,12,Fix,Closed,-90199971,2016-12-12,2016-12-13,2017-03-08,22.0,78,2017-03-23,,2017-03-08,1,0,Internal,Position with experience,2017-03-08,2016-12-13 00:00:00,
53698BR,US,Somersworth,ContiTech,2301259140,CMM Technician (Quality Lab Metrologist),Mobile Fluid Systems,CMM Technician (Quality Lab Metrologiest),Hourly,Variable,Closed,-90287554,2016-12-12,2016-12-13,2017-01-12,,34,2017-01-16,,2017-01-16,1,0,Internal,Position with experience,,2016-12-13 00:00:00,Hourly
53699BR,US,Somersworth,ContiTech,2301203040,Blow Mold Fitter,Mobile Fluid Systems,BM Fitter BMN1 (replace Mark Mardikis),TH101,Variable,Closed,-90287554,2016-12-12,2016-12-15,2017-03-02,3.0,77,2017-03-02,,2017-03-02,1,0,Internal,Position with experience,2016-12-12,2016-12-15 00:00:00,Hourly
53700BR,US,Somersworth,ContiTech,2301258210,Quality Inspector B,Mobile Fluid Systems,Quality Inspector ­ Incoming Inspection­ Level B (Conversion Sharvil J,Hourly,Variable,Closed,-90287554,2016-12-12,2016-12-13,2017-01-10,1.0,28,2017-01-10,,2017-01-10,1,0,Internal,Position with experience,2016-12-12,2016-12-13 00:00:00,Hourly
53707BR,US,Seguin,Interior,54­3022,Test Equipment Technician II - night shift,Central Functions,Test Equipment Technician II,NT8,Variable,Closed,-90285119,2015-04-08,2016-12-13,2017-04-20,43.0,128,2017-06-02,,2017-06-02,1,0,External,Position with experience,2017-05-12,2017-01-06 00:00:00,Grade 7 / 8
53710BR,US,Seguin,Powertrain,54­3022,Equipment Maintenance Technician III,Sensors & Actuators,Equipment Maintenance Technician III,8NT,Variable,Closed,-90285119,2015-08-03,2016-12-14,2016-12-14,,21,2017-01-04,,2017-01-04,1,0,External,Position with experience,,2016-12-14 00:00:00,Grade 8
53712BR,US,Seguin,Powertrain,54­3022,Equipment Maintenance Technician III - night shift,Engine Systems,Equipment Maintenance Technician III,8NT,Variable,Closed,-90285119,2016-10-25,2016-12-14,2017-04-19,25.0,145,2017-06-02,,2017-06-02,2,0,External,Position with experience,2017-05-12,2016-12-14 00:00:00,Grade 7 / 8
53712BR,US,Seguin,Powertrain,54­3022,Equipment Maintenance Technician III - night shift,Engine Systems,Equipment Maintenance Technician III,8NT,Variable,Closed,-90285119,2016-10-25,2016-12-14,2017-02-20,25.0,145,2017-06-02,,2017-04-19,2,0,External,Position with experience,2017-05-12,2016-12-14 00:00:00,Grade 7 / 8
53715BR,US,Somersworth,ContiTech,2301208130,Logistics Material Handler,Mobile Fluid Systems,3­11 Shift ­ Logistics Material Handler (replacement),Hourly Non­Exempt,Variable,Closed,-90287554,2016-12-12,2016-12-21,2017-02-03,8.0,44,2017-02-03,,2017-02-03,1,0,Internal,Position with experience,2016-12-12,2016-12-21 00:00:00,Hourly
53716BR,US,Troy,Interior,205­J142,"Systems Engineer Intern, Summer 2017",Body and Security (B&S),Systems Engineer Intern,Intern,Variable,Closed,-90260729,2016-12-12,2017-03-06,2017-05-23,,87,2017-06-01,,2017-06-01,1,0,External,Internship,,2017-03-06 00:00:00,
53717BR,US,Seguin,Interior,54­3022,Equipment Maintenance Technician III,Central Functions,Equipment Maintenance Technician II,7NT,Variable,Closed,-90285119,2016-12-09,2016-12-14,2017-02-22,106.0,83,2017-06-21,,2017-06-21,1,0,External,Position with experience,2017-06-13,2017-01-06 00:00:00,Grade 7
53718BR,US,Auburn Hills North,Chassis & Safety,1864720,Technical Buyer,Hydraulic Brake Systems (HBS),Technical Buyer,10/11 Exempt,Fix,Closed,-90199971,2016-12-12,2017-01-10,2017-02-14,10.0,38,2017-02-27,,2017-02-27,1,0,Internal,Position with experience,2017-02-14,2017-01-10 00:00:00,
53719BR,US,Auburn Hills North,Automotive Divisions Central Functions,564404,Accounts Receivable Analyst,Automotive Divisions Central Functions,Accounts Receivable Analyst,2017-09-10 00:00:00,Fix,Closed,-90352286,2016-09-26,2016-12-12,2017-02-14,,85,2017-03-07,,2017-03-03,1,0,External,Position with experience,,2016-12-12 00:00:00,2017-09-10 00:00:00
53728BR,US,Santa Barbara,Chassis & Safety,222­4000,Mechanical Engineering Internship,Advanced Driver Assistance Systems (ADAS),Mechanical Engineering Internship,Student,Variable,Closed,-90370132,2016-12-09,2016-12-13,2017-02-22,,98,2017-03-21,,2017-03-21,1,0,External,Internship,,2016-12-13 00:00:00,
53729BR,US,Charlotte/Fort Mill,Tires,99456,Customer Relations Rep,PLT Repl. The Americas,Customer Relations Rep,grade level 7,Fix,Closed,-90209353,2016-12-12,2016-12-15,2017-01-19,,46,2017-01-30,,2017-01-30,1,0,External,Position with experience,,2016-12-15 00:00:00,7
53775BR,US,Mt. Vernon,Tires,12570,Warehouse Truck Operator,PLT Repl. The Americas,Warehouse Truck Operator,Hourly,Variable,Closed,-90141983,2016-12-13,2017-01-11,2017-01-11,,0,2017-01-11,,2017-01-11,1,0,External,,,00:00:00,
53776BR,US,Mt. Vernon,Tires,12570,Warehouse Truck Operator,PLT Repl. The Americas,Warehouse Truck Operator,Hourly,Variable,Closed,-90141983,2016-12-13,2017-01-11,2017-01-11,,0,2017-01-11,,2017-01-11,1,0,External,,,00:00:00,
53777BR,US,Mt. Vernon,Tires,12570,Warehouse Truck Operator,PLT Repl. The Americas,Warehouse Truck Operator,Hourly,Variable,Closed,-90141983,2016-12-13,2017-01-11,2017-01-11,,0,2017-01-11,,2017-01-11,1,0,External,,,00:00:00,
53778BR,US,Mt. Vernon,Tires,12240,PLT Precure Prep Passenger,PLT Repl. The Americas,PLT Precure Prep Passenger,Hourly,Variable,Closed,-90141983,2016-12-13,2017-02-03,2017-02-08,,5,2017-02-08,,2017-02-08,1,0,External,,,00:00:00,
53779BR,US,Mt. Vernon,Tires,12270,Truck Tire Technician,Plant,Truck Tire Technician (TTT),7,Variable,Closed,-90159239,2016-12-13,2016-12-14,2017-02-12,,60,2017-02-12,,2017-02-12,1,0,Internal,Position with experience,,2016-12-14 00:00:00,7
53790BR,US,Mt. Vernon,Tires,99660,Regional Category Specialist/Manager ­ MRO,Central Divisional Functions,Regional Category Specialist/Manager,2017-11-12 00:00:00,Fix,Closed,-90352286,2016-12-13,2016-12-16,2017-03-08,,97,2017-03-23,,2017-03-08,1,0,Internal,Position with experience,,2017-01-03 00:00:00,11
53805BR,US,Troy,Interior,205­J140,Embedded Software Engineering Intern,Body and Security (B&S),Embedded Software Engineering Intern,Intern,Fix,Closed,-90260729,2016-12-13,2017-01-19,2017-05-09,,132,2017-05-31,,2017-05-31,1,0,External,Internship,,2017-01-19 00:00:00,
53817BR,US,Mt. Vernon,Tires,12250,PLT 100% Inspector,PLT Repl. The Americas,PLT 100% Visual Inspector,Salary Grade 6,Variable,Closed,-90159239,2016-12-13,2016-12-14,2017-02-12,,60,2017-02-12,,2017-02-12,1,0,External,Position with experience,,2016-12-14 00:00:00,6
53818BR,US,Charlotte/Fort Mill,Headquarters,99652,Internship - Accounting and Vendor Payables for HR,Human Resources (HR),Intern/Student Program ­ Non Technical,Non­Exempt,Variable,Closed,-90209353,2016-12-12,2017-02-06,2017-05-11,,114,2017-05-31,,2017-05-31,1,0,External,Internship,,2017-02-06 00:00:00,
53865BR,US,Troy,Interior,205­J140,Senior Embedded Software Engineer,Body and Security (B&S),Embedded Software Engineer RD_817_16_TRO,2017-10-11 00:00:00,Fix,Closed,-90279580,2016-12-14,2016-12-14,2016-12-20,69.0,6,2017-02-27,,2017-02-27,1,0,Referral,Position with experience,2017-02-17,2016-12-14 00:00:00,
53869BR,US,Mt. Vernon,Tires,12910,Industrial Engineering Summer Interns,Plant,Industrial Engineering Summer Intern,Temp,Fix,Closed,-90011334,2016-12-04,2016-12-14,2017-06-16,,188,2017-06-20,,2017-06-20,3,0,External,Position without experience,,2016-12-14 00:00:00,hourly
53869BR,US,Mt. Vernon,Tires,12910,Industrial Engineering Summer Interns,Plant,Industrial Engineering Summer Intern,Temp,Fix,Closed,-90011334,2016-12-04,2016-12-14,2017-06-16,,188,2017-06-20,,2017-06-16,3,0,External,Position without experience,,2016-12-14 00:00:00,hourly
53870BR,US,Salt Lake City,Tires,98008,BestDrive Salt Lake City Service Manager,CVT,BestDrive Salt Lake City Service Manager,9,Fix,Closed,-90291252,2016-12-14,2016-12-16,2016-12-23,,53,2017-02-07,,2017-01-09,1,0,External,Position with experience,,2016-12-16 00:00:00,9
53896BR,US,Auburn Hills South,Automotive Divisions Central Functions,205­A104,Human Relations Internship,Automotive Divisions Central Functions,Human Relations Internship,intern,Fix,Closed,-90164995,2016-12-15,2016-12-15,2017-01-04,,40,2017-01-24,,2017-01-24,1,0,External,Internship,,2016-12-15 00:00:00,
53897BR,US,Santa Barbara,Automotive Divisions Central Functions,SW­8010,Senior Staffing Specialist,Automotive Divisions Central Functions,Staffing Specialist,11,Fix,Closed,-90148033,2016-12-15,2016-12-19,2017-02-06,45.0,74,2017-04-17,,2017-04-17,1,0,External,Position with experience,2017-03-03,2016-12-19 00:00:00,11
53898BR,US,Charlotte/Fort Mill,Tires,99611,Accounting Manager,PLT Repl. The Americas,Sr. Manager US Accounting,Monthly salaried,Fix,Closed,-90352286,2016-12-15,2016-12-16,2017-02-08,,73,2017-02-27,,2017-02-27,1,0,Referral,Position with experience,,2017-01-03 00:00:00,
53899BR,US,Mt. Vernon,Tires,12720,Plant Engineering Summer Interns,Plant,Plant Engineering Summer Interns,Temp,Fix,Closed,-90021909,2016-12-13,2016-12-15,2017-03-15,,179,2017-06-12,,2017-06-07,10,2,External,Position without experience,,2016-12-15 00:00:00,hourly
53899BR,US,Mt. Vernon,Tires,12720,Plant Engineering Summer Interns,Plant,Plant Engineering Summer Interns,Temp,Fix,Closed,-90021909,2016-12-13,2016-12-15,2017-06-07,,179,2017-06-12,,2017-06-07,10,2,External,Position without experience,,2016-12-15 00:00:00,hourly
53932BR,US,Fletcher,Chassis & Safety,3162177,Process Quality Technician (MGU),Hydraulic Brake Systems (HBS),Quality Technician (MGU),2008-06-07 00:00:00,Fix,Closed,-90143695,2016-12-15,2016-12-22,2017-04-26,,125,2017-04-26,,2017-04-26,1,0,External,Position with experience,,2016-12-22 00:00:00,2008-06-07 00:00:00
53935BR,US,Mt. Vernon,Tires,12670,Uniformity Engineer,PLT OE,Uniformity Engineer,9,Fix,Closed,-90159239,2016-12-15,2016-12-15,2017-05-15,,151,2017-05-15,,2017-05-15,1,0,Internal,Position with experience,,2016-12-15 00:00:00,2011-09-10 00:00:00
53936BR,US,Mt. Vernon,Tires,21110,Process Engineer,PLT Repl. The Americas,PLT Manufacturing Engineer,Salary Grade 10,Fix,Closed,-90159239,2016-12-15,2016-12-15,2016-12-22,,29,2017-01-13,,2017-01-13,1,0,Internal,Position with experience,,00:00:00,2011-09-10 00:00:00
53938BR,US,Mt. Vernon,Tires,12620,PLT QA Supervisor,PLT OE,PLT QA Supervisor,9,Fix,Closed,-90159239,2016-12-15,2016-12-15,2017-05-15,,151,2017-05-15,,2017-05-15,1,0,External,Position with experience,,2016-12-15 00:00:00,9
53954BR,US,Indianapolis,ContiTech,99930,Sales Manager,Air Spring Systems (ASS),Sales Manager,11,Fix,Closed,-90279580,2016-12-15,2017-01-09,2017-04-21,81.0,67,2017-05-19,,2017-05-19,1,0,External,Position with experience,2017-04-21,2017-01-09 00:00:00,SG11-Exempt
53968BR,US,Fletcher,Chassis & Safety,1862177,CMM Operator,Hydraulic Brake Systems (HBS),CMM Operator,Hourly,Variable,Closed,-90143695,2016-12-15,2016-12-16,2017-03-06,51.0,61,2017-04-07,,2017-04-07,1,0,External,Position with experience,2017-03-06,2016-12-16 00:00:00,Hourly
53971BR,US,Fletcher,Chassis & Safety,1862109,Maintenance Technician - night shift,Hydraulic Brake Systems (HBS),Maintenance Technician,2017-06-07 00:00:00,Variable,Closed,-90373646,2016-12-15,2016-12-20,2017-01-11,3.0,182,2017-06-23,,2017-02-13,2,0,External,Position with experience,2017-06-20,2016-12-20 00:00:00,Grade 6 / 7
53971BR,US,Fletcher,Chassis & Safety,1862109,Maintenance Technician - night shift,Hydraulic Brake Systems (HBS),Maintenance Technician,2017-06-07 00:00:00,Variable,Closed,-90373646,2016-12-15,2016-12-20,2017-04-12,3.0,182,2017-06-23,,2017-06-23,2,0,External,Position with experience,2017-06-20,2016-12-20 00:00:00,Grade 6 / 7
53977BR,US,Auburn Hills North,Automotive Divisions Central Functions,564445,ICO Accounting Administrator,Automotive Divisions Central Functions,ICO Accounting Administrator,Grade 8/9,Fix,Closed,-90352286,2016-12-15,2016-12-21,2017-02-13,,57,2017-02-16,,2017-02-13,1,0,External,Position with experience,,2016-12-21 00:00:00,
53991BR,US,Newport News,Powertrain,214­287,Purchasing Intern,Engine Systems,Purchasing Intern,TBD,Fix,Closed,-90008833,2016-12-15,2016-12-19,2017-01-06,,23,2017-01-11,,2017-01-11,1,0,External,Internship,,2016-12-19 00:00:00,
54006BR,US,Somersworth,ContiTech,2301219610,Logistics Analyst,Mobile Fluid Systems,Logistics Analyst,SG 10,Fix,Closed,-90287554,2016-12-16,2017-01-06,2017-01-24,4.0,14,2017-01-24,,2017-01-24,1,0,Internal,Position with experience,2017-01-20,2017-01-06 00:00:00,10E
54037BR,US,Sumter,Tires,70700,Quality Engineer,PLT Repl. The Americas,Quality Engineer (R),10­11,Fix,Closed,-90195018,2016-12-16,2016-12-23,2017-03-06,,73,2017-03-06,,2017-03-06,1,0,External,Position with experience,,2017-01-10 00:00:00,2017-10-11 00:00:00
54055BR,US,Newport News,Powertrain,214­251,Quality Intern,Engine Systems,Quality Intern,SPT,Fix,Closed,-90008833,2016-12-16,2017-01-11,2017-02-02,,33,2017-02-13,,2017-02-13,1,0,External,Internship,,2017-01-11 00:00:00,
54077BR,US,St. Marys,ContiTech,1127220,"Contract Administrator, Sr. Marketing Specialist",Conveyor Belt Group (CBG),Contract Administrator/Senior Marketing Specialist,11,Fix,Closed,-90326526,2016-12-16,2017-01-05,2017-02-20,,48,2017-02-22,,2017-02-22,1,0,External,Position with experience,,2017-01-05 00:00:00,11
54099BR,US,Hogansville,ContiTech,240850,Quality Manager,Conveyor Belt Group (CBG),Quality Manager/Engineer,10,Fix,Closed,-90326526,2016-06-10,2016-12-16,2017-03-14,14.0,88,2017-03-28,,2017-03-28,1,0,External,Position with experience,2017-03-14,2016-12-19 00:00:00,10
54101BR,US,Fletcher,Chassis & Safety,1862407,Material Handler,Hydraulic Brake Systems (HBS),Material Handler,Hourly,Variable,Closed,-90143695,2016-12-16,2017-01-19,2017-02-15,27.0,0,2017-02-15,,2017-02-15,1,0,External,,2017-01-19,2017-01-19 00:00:00,
54115BR,US,Auburn Hills- Harmon Rd,Tires,99525,Tire Development Engineer - OE,PLT OE,Tire Development Engineer OE,2011-09-10 00:00:00,Fix,Closed,-90209353,2016-12-18,2017-01-11,2017-02-03,,83,2017-04-04,,2017-04-04,1,0,External,Position with experience,,2017-01-11 00:00:00,2011-09-10 00:00:00
54124BR,US,Charlotte/Fort Mill,Tires,99125,Pricing Analyst,PLT Repl. The Americas,Pricing Analyst,10,Fix,Closed,-90209353,2016-12-18,2016-12-19,2017-04-17,,134,2017-05-02,,2017-05-02,1,0,Internal,Position with experience,,2017-02-14 00:00:00,10
54126BR,US,Charlotte/Fort Mill,Tires,99177,Graphic Designer,PLT Repl. The Americas,Graphic Designer,2017-09-10 00:00:00,Fix,Closed,-90209353,2016-12-18,2016-12-19,2017-01-16,0.0,37,2017-01-25,,2017-01-23,1,0,Referral,Position with experience,2017-01-25,2016-12-19 00:00:00,2017-09-10 00:00:00
54129BR,US,Charlotte/Fort Mill,Tires,99114,Key Account Manager - Pep Boys,PLT Repl. The Americas,Key Account Manager,11,Fix,Closed,-90209353,2016-12-18,2016-12-19,2017-03-16,2.0,106,2017-04-06,,2017-04-01,1,0,Internal,Position with experience,2017-04-04,2016-12-19 00:00:00,11
54153BR,US,Fletcher,Chassis & Safety,1862395,Sr HR Specialists,Hydraulic Brake Systems (HBS),Sr HR Specialists,2017-10-11 00:00:00,Fix,Closed,-90373646,2016-12-19,2016-12-20,2017-05-22,9.0,179,2017-06-26,,2017-06-26,1,0,External,Position with experience,2017-05-31,2016-12-20 00:00:00,2017-10-11 00:00:00
54183BR,US,Somersworth,ContiTech,2301219130,Blow Mold Production Manager,Mobile Fluid Systems,Blow Mold Production Manager (Replace Thomas Reichenbach),12E,Fix,Closed,-90287554,2016-12-19,2016-12-19,2017-02-14,,57,2017-02-14,,2017-02-14,1,0,Internal,Position with experience,,2016-12-19 00:00:00,SG12 Exempt
54190BR,US,Seguin,Automotive Divisions Central Functions,540930,Customer Service Specialist,Automotive Divisions Central Functions,Customer Service Specialist,H06,Fix,Closed,-90285119,,2016-12-19,2016-12-24,41.0,21,2017-02-19,,2017-02-19,1,0,Internal,Position with experience,2017-01-09,2016-12-19 00:00:00,Grade 7/8
54216BR,US,Marysville,ContiTech,4702,Development Lab Technician,Conveyor Belt Group (CBG),Lab Technician,Hourly,Variable,Closed,-90324099,2016-12-19,2017-01-05,2017-02-21,,48,2017-02-22,,2017-02-22,1,0,External,Position with experience,,2017-01-05 00:00:00,exempt
54235BR,US,Allentown Pennsylvania,Interior,114940,Inside Sales Associate,Commercial Vehicles & Aftermarket (CV&AM),TTS Inside Sales Associate,SG9,Fix,Closed,-90285119,2016-12-20,2017-01-09,2017-04-27,,133,2017-05-22,,2017-05-22,1,0,External,Position with experience,,2017-02-19 00:00:00,SG9
54236BR,US,Allentown Pennsylvania,Interior,114945,TTS Sales Manager - SE,Commercial Vehicles & Aftermarket (CV&AM),TTS Sales Manager,2017-10-11 00:00:00,Fix,Closed,-90285119,2016-12-20,2017-01-09,2017-03-17,,133,2017-05-22,,2017-05-22,1,0,External,Position with experience,,2017-01-13 00:00:00,SG10/SG11
54237BR,US,Allentown Pennsylvania,Interior,114945,TTS Sales Manager - NE & Eastern Canada,Commercial Vehicles & Aftermarket (CV&AM),TTS Sales Manager,2017-10-11 00:00:00,Fix,Closed,-90285119,2016-12-20,2017-01-09,2017-04-18,,133,2017-05-22,,2017-05-22,1,0,External,Position with experience,,2017-01-13 00:00:00,SG10/SG11
54240BR,US,Allentown Pennsylvania,Interior,114945,TTS Sales Manager - Mid North,Commercial Vehicles & Aftermarket (CV&AM),TTS Sales Manager,2017-10-11 00:00:00,Fix,Closed,-90285119,2016-12-20,2017-01-09,2017-03-17,,99,2017-04-18,,2017-04-18,1,0,External,Position with experience,,2017-01-13 00:00:00,SG10/SG11
54354BR,US,Fletcher,Chassis & Safety,1862078,Electronics Technician,Hydraulic Brake Systems (HBS),Electronics Technician,2017-07-08 00:00:00,Variable,Closed,-90373646,2016-12-20,2016-12-22,2017-06-28,42.0,146,2017-06-28,,2017-06-28,1,0,External,Position with experience,2017-05-17,2016-12-22 00:00:00,2017-07-08 00:00:00
54370BR,US,Charlotte/Fort Mill,Tires,99189,Regional Sales Manager,CVT,Regional Sales Manager,12,Fix,Closed,-90291252,2016-12-21,2016-12-21,2016-12-20,,48,2017-02-07,,2017-01-09,1,0,External,Position with experience,,2016-12-21 00:00:00,12
54376BR,US,Somersworth,ContiTech,2301208010,Maintenance Technician (Electrical Concentration),Mobile Fluid Systems,Maintenance Tech ­ Nights ­ 12 hour shift,Hourly TH108,Variable,Closed,-90287554,2016-12-21,2017-01-03,2017-01-17,,17,2017-01-20,,2017-01-20,1,0,External,Position with experience,,2017-01-03 00:00:00,Hourly
54450BR,US,Auburn Hills South,Powertrain,205­J091,Engineering Supervisor - Sensors & Actuators,Sensors & Actuators,Engineering Manager,SG12,Fix,Closed,-90199971,2016-12-22,2017-01-13,2017-02-21,37.0,57,2017-04-17,,2017-04-17,1,0,Internal,Position with experience,2017-03-21,2017-01-13 00:00:00,11
54451BR,US,Auburn Hills North,Automotive Divisions Central Functions,564524,Customer Service Specialist,Automotive Divisions Central Functions,Customer Quality Specialist,Grade 9 or 10,Fix,Closed,-90305685,2016-12-22,2016-12-22,2017-02-07,26.0,34,2017-02-20,,2017-02-20,1,0,External,Position with experience,2017-02-07,2016-12-22 00:00:00,2017-09-10 00:00:00
54459BR,US,Seguin,Interior,54­3020,MRO Specialist,Central Functions,MRO Specialist,8,Fix,Closed,-90285119,2016-12-22,2017-01-05,2017-03-07,0.0,76,2017-03-22,,2017-03-22,1,0,Internal,Position with experience,2017-03-22,2017-02-19 00:00:00,Grade 8
54487BR,US,Auburn Hills South,Automotive Divisions Central Functions,205­A107,IT Technician,Automotive Divisions Central Functions,IT Technician,NE,Fix,Closed,-90352286,2016-12-22,2017-01-05,2017-03-13,10.0,87,2017-04-12,,2017-04-12,1,0,External,Position with experience,2017-03-13,2017-01-05 00:00:00,2017-07-08 00:00:00
54511BR,US,Auburn Hills- Harmon Rd,ContiTech,99920,Local IT Manager,Others,Local IT Manager,10,Fix,Closed,-90279580,2016-12-22,2017-01-24,2017-03-10,42.0,45,2017-04-07,,2017-04-07,1,0,Internal,Position with experience,2017-03-10,2017-01-26 00:00:00,SG 10/11 Exempt
54512BR,US,Lincoln,ContiTech,113132B,Coop ­ Engineering,Power Transmission Group (PTG),Coop ­ Engineering,Non­Exempt,Variable,Closed,-90324350,2016-12-22,2017-02-18,2017-06-07,,109,2017-06-07,,2017-06-07,1,0,External,Working Student,,2017-02-18 00:00:00,
